city_id,city_name,state,timestamp,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,surface_pressure
LKO,Lucknow,Uttar Pradesh,2026-08-30T07:00,26.0,97,3.5,261,2.5,987.9
LKO,Lucknow,Uttar Pradesh,2026-08-30T08:00,26.4,95,2.2,270,2.5,988.3
LKO,Lucknow,Uttar Pradesh,2026-08-30T09:00,27.4,90,1.8,276,0.4,988.7
LKO,Lucknow,Uttar Pradesh,2026-08-30T10:00,28.7,83,2.0,270,0.4,988.9
LKO,Lucknow,Uttar Pradesh,2026-08-30T11:00,29.8,78,2.3,270,0.4,988.9
LKO,Lucknow,Uttar Pradesh,2026-08-30T12:00,30.5,77,3.1,280,0.3,988.1
LKO,Lucknow,Uttar Pradesh,2026-08-30T13:00,31.0,77,4.1,285,0.3,987.1
LKO,Lucknow,Uttar Pradesh,2026-08-30T14:00,31.0,79,4.7,288,0.3,986.2
LKO,Lucknow,Uttar Pradesh,2026-08-30T15:00,30.3,83,4.4,289,3.2,985.7
LKO,Lucknow,Uttar Pradesh,2026-08-30T16:00,29.0,88,3.8,287,3.2,985.6
LKO,Lucknow,Uttar Pradesh,2026-08-30T17:00,28.0,93,3.0,284,3.2,985.6
LKO,Lucknow,Uttar Pradesh,2026-08-30T18:00,27.6,96,2.5,270,0.1,986.2
LKO,Lucknow,Uttar Pradesh,2026-08-30T19:00,27.5,97,2.5,249,0.1,987.1
LKO,Lucknow,Uttar Pradesh,2026-08-30T20:00,27.4,97,2.3,231,0.1,987.7
LKO,Lucknow,Uttar Pradesh,2026-08-30T21:00,27.3,98,1.7,212,0.0,987.9
LKO,Lucknow,Uttar Pradesh,2026-08-30T22:00,27.3,98,1.1,162,0.0,987.8
LKO,Lucknow,Uttar Pradesh,2026-08-30T23:00,27.2,98,1.5,126,0.0,987.8
LKO,Lucknow,Uttar Pradesh,2026-08-31T00:00,26.9,99,1.2,153,0.8,988.0
LKO,Lucknow,Uttar Pradesh,2026-08-31T01:00,26.6,100,2.0,170,0.8,988.0
LKO,Lucknow,Uttar Pradesh,2026-08-31T02:00,26.2,100,3.1,177,0.8,987.7
LKO,Lucknow,Uttar Pradesh,2026-08-31T03:00,25.9,100,4.0,185,0.8,987.6
LKO,Lucknow,Uttar Pradesh,2026-08-31T04:00,25.8,100,4.5,187,0.8,987.5
LKO,Lucknow,Uttar Pradesh,2026-08-31T05:00,25.9,98,4.7,189,0.8,987.5
LKO,Lucknow,Uttar Pradesh,2026-08-31T06:00,26.4,95,4.2,187,0.2,987.7
LKO,Lucknow,Uttar Pradesh,2026-08-31T07:00,27.2,91,3.1,183,0.2,988.1
LKO,Lucknow,Uttar Pradesh,2026-08-31T08:00,28.3,87,1.6,174,0.2,988.4
LKO,Lucknow,Uttar Pradesh,2026-08-31T09:00,29.3,83,0.6,108,0.2,988.8
LKO,Lucknow,Uttar Pradesh,2026-08-31T10:00,30.1,80,1.3,34,0.2,989.0
LKO,Lucknow,Uttar Pradesh,2026-08-31T11:00,30.4,79,2.0,27,0.2,989.0
LKO,Lucknow,Uttar Pradesh,2026-08-31T12:00,30.3,79,2.3,18,1.0,988.7
LKO,Lucknow,Uttar Pradesh,2026-08-31T13:00,29.8,82,2.4,9,1.0,988.2
LKO,Lucknow,Uttar Pradesh,2026-08-31T14:00,29.1,84,2.3,356,1.0,987.6
LKO,Lucknow,Uttar Pradesh,2026-08-31T15:00,28.4,88,2.3,342,1.0,986.9
LKO,Lucknow,Uttar Pradesh,2026-08-31T16:00,27.7,91,2.0,333,1.0,986.4
LKO,Lucknow,Uttar Pradesh,2026-08-31T17:00,27.2,94,1.7,328,1.0,986.3
LKO,Lucknow,Uttar Pradesh,2026-08-31T18:00,26.9,95,0.8,333,0.3,986.6
LKO,Lucknow,Uttar Pradesh,2026-08-31T19:00,26.8,96,0.6,146,0.3,987.1
LKO,Lucknow,Uttar Pradesh,2026-08-31T20:00,26.7,97,2.3,141,0.3,987.8
LKO,Lucknow,Uttar Pradesh,2026-08-31T21:00,26.6,97,3.9,143,0.3,988.5
LKO,Lucknow,Uttar Pradesh,2026-08-31T22:00,26.6,97,5.2,139,0.3,989.1
LKO,Lucknow,Uttar Pradesh,2026-08-31T23:00,26.5,98,5.7,136,0.3,989.5
KAN,Kanpur,Uttar Pradesh,2026-08-25T00:00,27.4,94,3.2,93,0.0,988.0
KAN,Kanpur,Uttar Pradesh,2026-08-25T01:00,27.1,95,1.7,77,0.0,987.7
KAN,Kanpur,Uttar Pradesh,2026-08-25T02:00,27.0,96,1.0,45,0.0,987.4
KAN,Kanpur,Uttar Pradesh,2026-08-25T03:00,27.0,97,1.1,360,0.0,987.4
KAN,Kanpur,Uttar Pradesh,2026-08-25T04:00,26.9,97,2.2,35,0.0,987.5
KAN,Kanpur,Uttar Pradesh,2026-08-25T05:00,26.9,98,3.7,23,0.2,987.3
KAN,Kanpur,Uttar Pradesh,2026-08-25T06:00,27.2,90,8.2,50,0.5,988.1
KAN,Kanpur,Uttar Pradesh,2026-08-25T07:00,27.7,89,6.0,29,0.5,988.4
KAN,Kanpur,Uttar Pradesh,2026-08-25T08:00,27.3,90,13.7,39,1.3,988.9
KAN,Kanpur,Uttar Pradesh,2026-08-25T09:00,26.9,94,8.5,36,1.0,989.0
KAN,Kanpur,Uttar Pradesh,2026-08-25T10:00,27.1,94,8.2,23,1.5,988.7
KAN,Kanpur,Uttar Pradesh,2026-08-25T11:00,27.5,93,8.5,35,2.7,988.8
KAN,Kanpur,Uttar Pradesh,2026-08-25T12:00,27.9,93,7.3,40,1.6,987.9
KAN,Kanpur,Uttar Pradesh,2026-08-25T13:00,29.2,87,8.0,34,0.5,987.4
KAN,Kanpur,Uttar Pradesh,2026-08-25T14:00,28.6,89,10.1,357,0.2,985.7
KAN,Kanpur,Uttar Pradesh,2026-08-25T15:00,28.4,89,7.3,20,1.0,985.1
KAN,Kanpur,Uttar Pradesh,2026-08-25T16:00,27.0,94,7.3,33,3.7,985.0
KAN,Kanpur,Uttar Pradesh,2026-08-25T17:00,27.4,93,7.3,9,1.5,985.0
KAN,Kanpur,Uttar Pradesh,2026-08-25T18:00,27.0,95,9.8,20,0.4,985.6
KAN,Kanpur,Uttar Pradesh,2026-08-25T19:00,27.0,96,7.8,15,0.1,986.1
KAN,Kanpur,Uttar Pradesh,2026-08-25T20:00,26.5,95,8.8,70,1.7,987.4
KAN,Kanpur,Uttar Pradesh,2026-08-25T21:00,26.1,98,3.7,145,2.9,987.7
KAN,Kanpur,Uttar Pradesh,2026-08-25T22:00,25.9,97,4.2,149,3.0,987.8
KAN,Kanpur,Uttar Pradesh,2026-08-25T23:00,25.4,98,3.7,166,3.8,988.1
KAN,Kanpur,Uttar Pradesh,2026-08-26T00:00,25.4,99,4.3,62,3.7,987.3
KAN,Kanpur,Uttar Pradesh,2026-08-26T01:00,25.4,98,5.7,11,0.3,986.6
KAN,Kanpur,Uttar Pradesh,2026-08-26T02:00,25.1,99,8.9,19,2.4,986.3
KAN,Kanpur,Uttar Pradesh,2026-08-26T03:00,25.0,98,10.4,39,6.7,986.0
KAN,Kanpur,Uttar Pradesh,2026-08-26T04:00,25.2,98,7.5,24,3.0,985.7
KAN,Kanpur,Uttar Pradesh,2026-08-26T05:00,25.3,98,5.4,2,6.9,986.6
KAN,Kanpur,Uttar Pradesh,2026-08-26T06:00,25.4,98,10.3,23,2.0,986.7
KAN,Kanpur,Uttar Pradesh,2026-08-26T07:00,25.8,97,9.2,57,0.9,987.2
KAN,Kanpur,Uttar Pradesh,2026-08-26T08:00,26.6,91,10.2,54,0.2,987.6
KAN,Kanpur,Uttar Pradesh,2026-08-26T09:00,27.7,85,10.5,68,0.2,988.1
KAN,Kanpur,Uttar Pradesh,2026-08-26T10:00,28.9,80,9.7,72,0.1,987.9
KAN,Kanpur,Uttar Pradesh,2026-08-26T11:00,29.8,78,8.5,73,0.1,987.7
KAN,Kanpur,Uttar Pradesh,2026-08-26T12:00,30.5,76,7.6,68,0.0,986.9
KAN,Kanpur,Uttar Pradesh,2026-08-26T13:00,30.6,75,7.9,55,0.1,985.8
KAN,Kanpur,Uttar Pradesh,2026-08-26T14:00,30.2,78,6.6,35,0.1,984.5
KAN,Kanpur,Uttar Pradesh,2026-08-26T15:00,30.3,79,8.5,27,0.2,983.4
KAN,Kanpur,Uttar Pradesh,2026-08-26T16:00,29.8,82,9.2,11,0.0,982.9
KAN,Kanpur,Uttar Pradesh,2026-08-26T17:00,29.2,86,8.7,17,0.0,983.5
KAN,Kanpur,Uttar Pradesh,2026-08-26T18:00,28.6,90,5.1,45,0.0,984.5
KAN,Kanpur,Uttar Pradesh,2026-08-26T19:00,28.2,92,4.9,39,0.2,985.2
KAN,Kanpur,Uttar Pradesh,2026-08-26T20:00,26.4,97,7.9,340,4.9,986.3
KAN,Kanpur,Uttar Pradesh,2026-08-26T21:00,26.2,97,6.1,28,3.0,986.8
KAN,Kanpur,Uttar Pradesh,2026-08-26T22:00,25.9,98,6.3,13,7.2,986.9
KAN,Kanpur,Uttar Pradesh,2026-08-26T23:00,25.9,97,5.5,27,3.1,987.1
KAN,Kanpur,Uttar Pradesh,2026-08-27T00:00,26.0,97,5.8,351,7.9,986.1
KAN,Kanpur,Uttar Pradesh,2026-08-27T01:00,25.9,98,4.5,16,0.8,986.0
KAN,Kanpur,Uttar Pradesh,2026-08-27T02:00,25.8,99,6.5,30,0.3,985.2
KAN,Kanpur,Uttar Pradesh,2026-08-27T03:00,25.9,99,5.9,20,0.2,985.1
KAN,Kanpur,Uttar Pradesh,2026-08-27T04:00,25.9,98,6.8,32,0.1,985.3
KAN,Kanpur,Uttar Pradesh,2026-08-27T05:00,25.6,98,6.5,34,1.9,985.8
KAN,Kanpur,Uttar Pradesh,2026-08-27T06:00,25.6,98,8.7,34,1.7,986.3
KAN,Kanpur,Uttar Pradesh,2026-08-27T07:00,25.7,96,8.0,28,3.3,987.7
KAN,Kanpur,Uttar Pradesh,2026-08-27T08:00,25.8,96,7.9,33,2.5,987.6
KAN,Kanpur,Uttar Pradesh,2026-08-27T09:00,27.2,89,8.8,43,0.9,987.9
KAN,Kanpur,Uttar Pradesh,2026-08-27T10:00,28.9,81,5.1,42,0.2,987.9
KAN,Kanpur,Uttar Pradesh,2026-08-27T11:00,29.7,76,5.6,45,0.2,987.1
KAN,Kanpur,Uttar Pradesh,2026-08-27T12:00,30.7,75,3.6,357,0.1,986.3
KAN,Kanpur,Uttar Pradesh,2026-08-27T13:00,31.2,75,5.7,342,0.2,985.1
KAN,Kanpur,Uttar Pradesh,2026-08-27T14:00,30.9,76,7.8,338,0.3,983.9
KAN,Kanpur,Uttar Pradesh,2026-08-27T15:00,28.7,86,8.6,344,1.1,983.1
KAN,Kanpur,Uttar Pradesh,2026-08-27T16:00,29.7,82,5.4,356,0.1,982.9
KAN,Kanpur,Uttar Pradesh,2026-08-27T17:00,29.8,83,6.0,314,0.0,983.0
KAN,Kanpur,Uttar Pradesh,2026-08-27T18:00,29.1,88,5.3,260,0.1,984.0
KAN,Kanpur,Uttar Pradesh,2026-08-27T19:00,28.1,94,1.5,36,1.6,984.8
KAN,Kanpur,Uttar Pradesh,2026-08-27T20:00,27.9,96,1.5,60,0.7,985.5
KAN,Kanpur,Uttar Pradesh,2026-08-27T21:00,27.4,98,2.8,125,0.5,986.6
KAN,Kanpur,Uttar Pradesh,2026-08-27T22:00,27.0,98,4.3,156,0.5,986.5
KAN,Kanpur,Uttar Pradesh,2026-08-27T23:00,26.5,99,7.8,222,0.5,986.3
KAN,Kanpur,Uttar Pradesh,2026-08-28T00:00,25.9,98,4.6,219,2.3,986.1
KAN,Kanpur,Uttar Pradesh,2026-08-28T01:00,26.1,98,6.5,242,0.7,985.2
KAN,Kanpur,Uttar Pradesh,2026-08-28T02:00,26.2,98,3.2,254,0.4,985.2
KAN,Kanpur,Uttar Pradesh,2026-08-28T03:00,26.2,99,2.6,254,0.1,985.1
KAN,Kanpur,Uttar Pradesh,2026-08-28T04:00,26.3,99,1.9,292,0.0,985.1
KAN,Kanpur,Uttar Pradesh,2026-08-28T05:00,25.9,99,6.8,217,0.5,985.9
KAN,Kanpur,Uttar Pradesh,2026-08-28T06:00,25.7,98,8.5,295,5.1,986.3
KAN,Kanpur,Uttar Pradesh,2026-08-28T07:00,25.4,98,8.4,280,2.4,987.1
KAN,Kanpur,Uttar Pradesh,2026-08-28T08:00,25.8,95,8.1,302,1.7,987.4
KAN,Kanpur,Uttar Pradesh,2026-08-28T09:00,27.5,88,7.1,319,0.5,987.7
KAN,Kanpur,Uttar Pradesh,2026-08-28T10:00,28.7,83,6.4,310,0.3,987.4
KAN,Kanpur,Uttar Pradesh,2026-08-28T11:00,29.9,80,4.7,313,0.2,986.9
KAN,Kanpur,Uttar Pradesh,2026-08-28T12:00,30.8,77,5.0,325,0.1,985.9
KAN,Kanpur,Uttar Pradesh,2026-08-28T13:00,30.9,76,6.2,327,0.2,984.9
KAN,Kanpur,Uttar Pradesh,2026-08-28T14:00,30.6,78,5.9,315,0.2,984.0
KAN,Kanpur,Uttar Pradesh,2026-08-28T15:00,30.5,79,6.3,290,0.2,983.2
KAN,Kanpur,Uttar Pradesh,2026-08-28T16:00,28.0,92,8.7,8,3.3,983.7
KAN,Kanpur,Uttar Pradesh,2026-08-28T17:00,26.6,97,3.8,59,7.3,984.7
KAN,Kanpur,Uttar Pradesh,2026-08-28T18:00,26.5,98,3.1,69,0.6,985.2
KAN,Kanpur,Uttar Pradesh,2026-08-28T19:00,26.9,97,1.7,77,0.6,985.8
KAN,Kanpur,Uttar Pradesh,2026-08-28T20:00,27.2,96,0.3,135,0.6,986.3
KAN,Kanpur,Uttar Pradesh,2026-08-28T21:00,27.2,97,0.9,270,0.0,986.5
KAN,Kanpur,Uttar Pradesh,2026-08-28T22:00,27.1,97,1.8,281,0.0,986.6
KAN,Kanpur,Uttar Pradesh,2026-08-28T23:00,27.0,98,2.2,279,0.0,986.5
KAN,Kanpur,Uttar Pradesh,2026-08-29T00:00,26.9,98,1.5,249,0.0,986.0
KAN,Kanpur,Uttar Pradesh,2026-08-29T01:00,26.8,99,1.8,191,0.0,985.3
KAN,Kanpur,Uttar Pradesh,2026-08-29T02:00,26.6,99,2.3,184,0.0,984.9
KAN,Kanpur,Uttar Pradesh,2026-08-29T03:00,26.1,99,2.6,245,3.4,985.0
KAN,Kanpur,Uttar Pradesh,2026-08-29T04:00,25.6,98,5.7,279,3.4,985.3
KAN,Kanpur,Uttar Pradesh,2026-08-29T05:00,25.3,97,7.8,285,3.4,985.8
KAN,Kanpur,Uttar Pradesh,2026-08-29T06:00,25.6,96,7.3,280,1.2,986.4
KAN,Kanpur,Uttar Pradesh,2026-08-29T07:00,26.2,94,5.6,268,1.2,987.0
KAN,Kanpur,Uttar Pradesh,2026-08-29T08:00,27.0,91,4.6,257,1.2,987.5
KAN,Kanpur,Uttar Pradesh,2026-08-29T09:00,27.9,88,4.7,266,0.3,987.7
KAN,Kanpur,Uttar Pradesh,2026-08-29T10:00,28.9,84,5.5,279,0.3,987.7
KAN,Kanpur,Uttar Pradesh,2026-08-29T11:00,29.6,81,6.2,291,0.3,987.5
KAN,Kanpur,Uttar Pradesh,2026-08-29T12:00,30.0,81,6.3,301,1.0,986.7
KAN,Kanpur,Uttar Pradesh,2026-08-29T13:00,30.2,81,6.2,314,1.0,985.6
KAN,Kanpur,Uttar Pradesh,2026-08-29T14:00,29.9,83,6.2,319,1.0,984.7
KAN,Kanpur,Uttar Pradesh,2026-08-29T15:00,29.0,87,5.9,308,2.1,984.2
KAN,Kanpur,Uttar Pradesh,2026-08-29T16:00,27.8,93,5.7,288,2.1,984.0
KAN,Kanpur,Uttar Pradesh,2026-08-29T17:00,27.0,97,5.6,277,2.1,983.9
KAN,Kanpur,Uttar Pradesh,2026-08-29T18:00,27.0,98,4.5,284,0.4,984.3
KAN,Kanpur,Uttar Pradesh,2026-08-29T19:00,27.4,96,3.2,313,0.4,985.1
KAN,Kanpur,Uttar Pradesh,2026-08-29T20:00,27.7,95,2.8,345,0.4,985.6
KAN,Kanpur,Uttar Pradesh,2026-08-29T21:00,27.7,95,2.2,360,0.0,985.9
KAN,Kanpur,Uttar Pradesh,2026-08-29T22:00,27.7,95,1.0,22,0.0,985.9
KAN,Kanpur,Uttar Pradesh,2026-08-29T23:00,27.6,96,0.3,135,0.0,985.8
KAN,Kanpur,Uttar Pradesh,2026-08-30T00:00,27.2,97,1.6,207,0.7,985.2
KAN,Kanpur,Uttar Pradesh,2026-08-30T01:00,26.8,98,3.2,218,0.7,984.4
KAN,Kanpur,Uttar Pradesh,2026-08-30T02:00,26.4,99,4.0,216,0.7,983.9
KAN,Kanpur,Uttar Pradesh,2026-08-30T03:00,26.3,99,2.8,195,0.1,984.0
KAN,Kanpur,Uttar Pradesh,2026-08-30T04:00,26.3,100,2.4,138,0.1,984.5
KAN,Kanpur,Uttar Pradesh,2026-08-30T05:00,26.5,99,3.1,111,0.1,985.0
KAN,Kanpur,Uttar Pradesh,2026-08-30T06:00,26.8,96,2.2,132,0.3,985.6
KAN,Kanpur,Uttar Pradesh,2026-08-30T07:00,27.3,92,2.5,201,0.3,986.3
KAN,Kanpur,Uttar Pradesh,2026-08-30T08:00,28.0,88,4.1,229,0.3,986.8
KAN,Kanpur,Uttar Pradesh,2026-08-30T09:00,28.9,82,4.9,246,0.0,987.2
KAN,Kanpur,Uttar Pradesh,2026-08-30T10:00,29.9,77,5.6,263,0.0,987.4
KAN,Kanpur,Uttar Pradesh,2026-08-30T11:00,30.7,73,6.3,273,0.0,987.2
KAN,Kanpur,Uttar Pradesh,2026-08-30T12:00,31.3,72,6.3,277,0.0,986.5
KAN,Kanpur,Uttar Pradesh,2026-08-30T13:00,31.6,72,5.8,279,0.0,985.4
KAN,Kanpur,Uttar Pradesh,2026-08-30T14:00,31.7,73,5.0,285,0.0,984.5
KAN,Kanpur,Uttar Pradesh,2026-08-30T15:00,31.5,74,4.1,308,0.0,984.0
KAN,Kanpur,Uttar Pradesh,2026-08-30T16:00,31.1,77,4.1,345,0.0,983.8
KAN,Kanpur,Uttar Pradesh,2026-08-30T17:00,30.6,80,4.4,7,0.0,983.9
KAN,Kanpur,Uttar Pradesh,2026-08-30T18:00,29.9,84,3.1,36,0.0,984.5
KAN,Kanpur,Uttar Pradesh,2026-08-30T19:00,29.2,90,2.5,98,0.0,985.3
KAN,Kanpur,Uttar Pradesh,2026-08-30T20:00,28.7,93,3.6,139,0.0,986.0
KAN,Kanpur,Uttar Pradesh,2026-08-30T21:00,28.5,93,3.8,177,0.0,986.2
KAN,Kanpur,Uttar Pradesh,2026-08-30T22:00,28.5,90,5.3,213,0.0,986.2
KAN,Kanpur,Uttar Pradesh,2026-08-30T23:00,28.5,88,7.1,227,0.0,986.1
KAN,Kanpur,Uttar Pradesh,2026-08-31T00:00,27.7,94,5.4,210,1.0,986.2
KAN,Kanpur,Uttar Pradesh,2026-08-31T01:00,27.2,95,5.4,214,1.0,986.1
KAN,Kanpur,Uttar Pradesh,2026-08-31T02:00,26.7,96,5.5,221,1.0,986.0
KAN,Kanpur,Uttar Pradesh,2026-08-31T03:00,26.2,96,5.5,226,1.0,985.7
KAN,Kanpur,Uttar Pradesh,2026-08-31T04:00,26.0,96,5.7,233,1.0,985.7
KAN,Kanpur,Uttar Pradesh,2026-08-31T05:00,26.0,95,5.7,238,1.0,985.7
KAN,Kanpur,Uttar Pradesh,2026-08-31T06:00,26.4,93,6.0,243,0.1,986.0
KAN,Kanpur,Uttar Pradesh,2026-08-31T07:00,27.2,89,6.4,248,0.1,986.4
KAN,Kanpur,Uttar Pradesh,2026-08-31T08:00,28.1,85,6.9,253,0.1,986.8
KAN,Kanpur,Uttar Pradesh,2026-08-31T09:00,29.0,81,7.2,257,0.1,987.2
KAN,Kanpur,Uttar Pradesh,2026-08-31T10:00,29.8,79,7.5,262,0.1,987.5
KAN,Kanpur,Uttar Pradesh,2026-08-31T11:00,30.1,78,7.4,264,0.1,987.5
KAN,Kanpur,Uttar Pradesh,2026-08-31T12:00,30.0,79,7.0,269,1.7,987.2
KAN,Kanpur,Uttar Pradesh,2026-08-31T13:00,29.6,81,6.5,275,1.7,986.7
KAN,Kanpur,Uttar Pradesh,2026-08-31T14:00,29.0,84,5.7,283,1.7,986.0
KAN,Kanpur,Uttar Pradesh,2026-08-31T15:00,28.3,88,5.0,291,1.7,985.3
KAN,Kanpur,Uttar Pradesh,2026-08-31T16:00,27.7,92,4.4,300,1.7,984.7
KAN,Kanpur,Uttar Pradesh,2026-08-31T17:00,27.2,94,3.5,305,1.7,984.6
KAN,Kanpur,Uttar Pradesh,2026-08-31T18:00,26.9,96,2.2,305,1.1,984.9
KAN,Kanpur,Uttar Pradesh,2026-08-31T19:00,26.6,97,0.7,270,1.1,985.5
KAN,Kanpur,Uttar Pradesh,2026-08-31T20:00,26.4,98,1.7,167,1.1,986.2
KAN,Kanpur,Uttar Pradesh,2026-08-31T21:00,26.2,98,3.5,152,1.1,987.0
KAN,Kanpur,Uttar Pradesh,2026-08-31T22:00,26.1,98,5.0,150,1.1,987.7
KAN,Kanpur,Uttar Pradesh,2026-08-31T23:00,25.9,99,5.8,146,1.1,988.1
MUM,Mumbai,Maharashtra,2026-08-25T00:00,26.4,88,9.9,275,0.5,1007.6
MUM,Mumbai,Maharashtra,2026-08-25T01:00,26.0,90,10.6,268,0.0,1007.3
MUM,Mumbai,Maharashtra,2026-08-25T02:00,26.3,87,10.5,287,0.2,1006.5
MUM,Mumbai,Maharashtra,2026-08-25T03:00,26.3,85,9.8,294,0.1,1006.1
MUM,Mumbai,Maharashtra,2026-08-25T04:00,25.7,88,7.3,290,0.3,1006.2
MUM,Mumbai,Maharashtra,2026-08-25T05:00,25.8,88,7.2,309,0.3,1006.4
MUM,Mumbai,Maharashtra,2026-08-25T06:00,25.5,88,6.4,302,0.6,1006.7
MUM,Mumbai,Maharashtra,2026-08-25T07:00,26.1,89,4.6,296,0.5,1007.5
MUM,Mumbai,Maharashtra,2026-08-25T08:00,27.0,86,4.6,279,0.2,1008.4
MUM,Mumbai,Maharashtra,2026-08-25T09:00,27.9,80,7.2,270,0.0,1008.7
MUM,Mumbai,Maharashtra,2026-08-25T10:00,28.5,77,8.5,266,0.2,1008.8
MUM,Mumbai,Maharashtra,2026-08-25T11:00,28.9,73,10.5,254,0.3,1008.7
MUM,Mumbai,Maharashtra,2026-08-25T12:00,29.3,71,12.2,254,0.1,1008.6
MUM,Mumbai,Maharashtra,2026-08-25T13:00,28.6,76,14.1,257,0.4,1007.8
MUM,Mumbai,Maharashtra,2026-08-25T14:00,28.3,76,14.4,258,0.5,1006.6
MUM,Mumbai,Maharashtra,2026-08-25T15:00,28.4,75,14.7,255,1.0,1006.0
MUM,Mumbai,Maharashtra,2026-08-25T16:00,28.3,75,15.0,257,0.9,1005.8
MUM,Mumbai,Maharashtra,2026-08-25T17:00,27.7,81,14.1,260,0.3,1005.9
MUM,Mumbai,Maharashtra,2026-08-25T18:00,27.3,83,12.7,263,0.1,1006.4
MUM,Mumbai,Maharashtra,2026-08-25T19:00,26.8,85,12.1,264,0.4,1007.2
MUM,Mumbai,Maharashtra,2026-08-25T20:00,26.8,85,11.4,264,0.2,1008.0
MUM,Mumbai,Maharashtra,2026-08-25T21:00,26.4,87,12.0,258,0.4,1008.7
MUM,Mumbai,Maharashtra,2026-08-25T22:00,26.5,86,11.5,269,0.4,1009.2
MUM,Mumbai,Maharashtra,2026-08-25T23:00,25.8,90,11.4,266,0.7,1009.3
MUM,Mumbai,Maharashtra,2026-08-26T00:00,26.2,90,11.0,266,0.4,1008.9
MUM,Mumbai,Maharashtra,2026-08-26T01:00,26.1,88,11.2,270,0.6,1008.3
MUM,Mumbai,Maharashtra,2026-08-26T02:00,26.3,88,12.3,265,0.1,1007.4
MUM,Mumbai,Maharashtra,2026-08-26T03:00,26.4,87,12.2,270,0.1,1007.0
MUM,Mumbai,Maharashtra,2026-08-26T04:00,26.5,86,13.2,276,0.1,1006.8
MUM,Mumbai,Maharashtra,2026-08-26T05:00,26.4,85,13.7,272,0.3,1007.1
MUM,Mumbai,Maharashtra,2026-08-26T06:00,26.6,84,12.0,279,0.3,1007.5
MUM,Mumbai,Maharashtra,2026-08-26T07:00,26.7,83,12.1,277,0.9,1008.0
MUM,Mumbai,Maharashtra,2026-08-26T08:00,27.6,84,12.6,271,1.1,1008.6
MUM,Mumbai,Maharashtra,2026-08-26T09:00,28.2,82,15.0,273,0.0,1009.2
MUM,Mumbai,Maharashtra,2026-08-26T10:00,28.3,80,16.0,273,0.0,1009.5
MUM,Mumbai,Maharashtra,2026-08-26T11:00,28.5,79,16.7,269,0.0,1009.3
MUM,Mumbai,Maharashtra,2026-08-26T12:00,28.8,77,17.9,266,0.2,1008.9
MUM,Mumbai,Maharashtra,2026-08-26T13:00,28.8,77,17.5,269,0.4,1008.4
MUM,Mumbai,Maharashtra,2026-08-26T14:00,28.4,79,18.0,268,0.4,1007.7
MUM,Mumbai,Maharashtra,2026-08-26T15:00,28.2,82,18.2,267,0.2,1007.0
MUM,Mumbai,Maharashtra,2026-08-26T16:00,27.8,83,16.9,268,0.0,1006.6
MUM,Mumbai,Maharashtra,2026-08-26T17:00,27.2,82,15.9,265,0.2,1006.3
MUM,Mumbai,Maharashtra,2026-08-26T18:00,26.9,83,16.3,264,0.3,1006.7
MUM,Mumbai,Maharashtra,2026-08-26T19:00,26.5,86,14.1,267,0.1,1007.5
MUM,Mumbai,Maharashtra,2026-08-26T20:00,26.8,84,15.0,260,0.1,1008.3
MUM,Mumbai,Maharashtra,2026-08-26T21:00,26.5,84,13.2,264,0.3,1009.0
MUM,Mumbai,Maharashtra,2026-08-26T22:00,26.8,85,13.7,259,0.4,1009.4
MUM,Mumbai,Maharashtra,2026-08-26T23:00,26.8,84,15.0,256,0.1,1009.1
MUM,Mumbai,Maharashtra,2026-08-27T00:00,26.6,86,16.1,257,0.2,1008.6
MUM,Mumbai,Maharashtra,2026-08-27T01:00,26.4,86,16.5,260,0.3,1007.8
MUM,Mumbai,Maharashtra,2026-08-27T02:00,26.8,84,17.0,260,0.2,1007.2
MUM,Mumbai,Maharashtra,2026-08-27T03:00,26.4,86,16.9,255,0.2,1006.9
MUM,Mumbai,Maharashtra,2026-08-27T04:00,26.4,85,17.1,255,0.4,1007.0
MUM,Mumbai,Maharashtra,2026-08-27T05:00,26.5,85,16.8,261,0.1,1007.4
MUM,Mumbai,Maharashtra,2026-08-27T06:00,26.4,85,16.8,264,0.2,1007.8
MUM,Mumbai,Maharashtra,2026-08-27T07:00,26.9,82,16.4,267,0.3,1008.3
MUM,Mumbai,Maharashtra,2026-08-27T08:00,27.5,80,18.0,267,0.1,1008.9
MUM,Mumbai,Maharashtra,2026-08-27T09:00,27.8,79,18.4,266,0.5,1009.4
MUM,Mumbai,Maharashtra,2026-08-27T10:00,28.0,78,18.7,271,0.5,1009.7
MUM,Mumbai,Maharashtra,2026-08-27T11:00,28.1,77,17.4,278,0.9,1009.5
MUM,Mumbai,Maharashtra,2026-08-27T12:00,28.6,73,20.3,277,1.0,1008.7
MUM,Mumbai,Maharashtra,2026-08-27T13:00,28.5,75,20.4,275,1.5,1007.7
MUM,Mumbai,Maharashtra,2026-08-27T14:00,28.8,73,20.5,276,1.1,1006.9
MUM,Mumbai,Maharashtra,2026-08-27T15:00,28.8,73,20.4,272,1.1,1006.5
MUM,Mumbai,Maharashtra,2026-08-27T16:00,28.4,75,19.8,273,0.4,1006.2
MUM,Mumbai,Maharashtra,2026-08-27T17:00,27.6,80,18.2,267,0.2,1006.1
